    Customer ID,Age,,Income,Household Size,,,Store ID,Order ID,Total Bill,,,,Date,,,Distance to Store,City Population,City GDP,Order Frequency,Average Monthly Sales
966839,64,,37622,3,,,410,53845108,98.71,,,,14-03-2024,,,49.5,1584000,1.1,9,191168
135425,30,,88323,1,,,280,77115411,20.47,,,,11-10-2024,,,47.1,1424000,0.6,9,154545
551992,61,,58670,3,,,413,4517571,241.4,,,,29-04-2024,,,10.3,2716000,0.4,7,152880
816619,65,,103235,4,,,163,41009766,38.58,,,,12-03-2024,,,33.6,2716000,0.4,1,150981
101442,57,,91263,5,,,480,89794996,28.38,,,,03-08-2024,,,8.9,1424000,0.8,3,89691
362571,19,,89024,3,,,488,73942385,71.02,,,,07-01-2025,,,47,1680000,1.5,4,79592
920914,38,,94349,4,,,72,90912445,481.12,,,,30-04-2024,,,1.2,2716000,0.8,4,120202
5029,43,,129241,5,,,374,98322073,123.19,,,,21-03-2024,,,28.7,1343000,0.8,1,125611
487231,21,,145799,4,,,71,85330090,177.15,,,,26-08-2024,,,27.4,8419000,1.5,1,59413
947260,44,,75357,1,,,90,26673137,90.26,,,,15-09-2024,,,33,950000,0.7,3,85034
938863,34,,31374,1,,,383,51881733,130.97,,,,02-04-2024,,,11.9,8419000,0.6,1,63802
496622,45,,38673,4,,,211,13119870,229.92,,,,31-12-2024,,,1.2,1680000,0.6,3,88062
203703,21,,105614,5,,,92,47263879,236.57,,,,09-07-2024,,,20.2,1547000,0.7,3,97645
71439,37,,112664,3,,,180,67385476,103.33,,,,13-03-2024,,,8.6,8419000,0.4,2,125869
818911,40,,80870,4,,,53,17007417,237.69,,,,26-02-2024,,,5.9,1680000,0.5,3,131168
429426,61,,136029,3,,,99,78502208,48.95,,,,03-02-2024,,,33.4,2716000,0.6,3,56212
944820,68,,97266,6,,,474,12857168,172.83,,,,17-05-2024,,,6.3,1547000,0.4,10,144393
494390,52,,70661,3,,,68,24738939,418.05,,,,23-09-2024,,,12,1680000,0.7,1,194991
764977,52,,33777,4,,,483,13236640,166.03,,,,20-07-2024,,,8.2,8419000,0.6,4,73851
880882,55,,79587,3,,,175,43725124,30.22,,,,16-12-2024,,,10.6,3971000,1.1,3,108372
667247,28,,81001,6,,,464,85815834,457.68,,,,03-11-2024,,,41.2,950000,0.8,6,68063
551742,30,,45080,3,,,196,74603592,48.33,,,,30-12-2024,,,7.7,8419000,0.8,3,109935
132264,31,,113641,3,,,281,52374482,145.31,,,,09-08-2024,,,13.1,950000,0.7,1,178714
455606,45,,128926,1,,,482,98638723,108.54,,,,28-04-2024,,,9.2,3971000,0.4,5,178518
604218,34,,86109,5,,,281,55960726,10.86,,,,27-01-2025,,,5.3,2716000,0.7,9,81975
758600,45,,96932,3,,,85,10448383,334.67,,,,27-11-2024,,,13.7,8419000,0.9,9,108620
130070,47,,143516,3,,,163,43756890,377.25,,,,01-06-2024,,,21.5,1584000,0.7,10,106795
395818,70,,114566,1,,,419,66941434,78.41,,,,15-06-2024,,,3.2,1424000,0.4,9,120931
566766,54,,83174,5,,,298,14889966,317.68,,,,15-12-2024,,,2.4,1584000,0.8,3,137462
412830,26,,94449,3,,,357,73729176,457.55,,,,13-10-2024,,,8,2325500,0.6,2,140096
801217,21,,131695,2,,,358,57801696,391.99,,,,11-09-2024,,,5.3,2716000,1.1,3,70956
318080,20,,80960,4,,,49,74513119,30.84,,,,19-04-2024,,,5,1343000,0.8,3,93363
752573,50,,148983,3,,,82,1822727,288.07,,,,02-11-2024,,,8.7,1424000,0.8,2,149110
940781,18,,100967,6,,,443,95342248,423.64,,,,04-01-2025,,,6,1680000,0.8,5,193639
294613,27,,127062,3,,,141,16720785,31.9,,,,14-04-2024,,,41.5,1343000,1.5,3,147132
494333,41,,122792,2,,,431,79519619,389.09,,,,24-11-2024,,,47.8,2716000,0.5,3,141453
261178,51,,136095,1,,,257,11030186,179.91,,,,26-06-2024,,,7.5,1547000,0.4,1,120060
309549,39,,136957,3,,,262,35458984,46.42,,,,29-03-2024,,,9.4,1547000,0.7,2,55859
242320,58,,92898,3,,,253,59956317,88.64,,,,22-03-2024,,,9.6,1424000,0.8,1,106312
417694,25,,133673,4,,,271,20526598,56.68,,,,20-12-2024,,,19.4,1584000,0.5,5,83648
854060,44,,28719,1,,,238,55994504,355.12,,,,12-05-2024,,,8.5,1584000,0.6,1,60149
802393,54,,69175,5,,,108,80243695,283.92,,,,08-07-2024,,,9.4,1343000,0.7,3,68719
332795,68,,148488,3,,,61,29879542,60.44,,,,08-01-2025,,,6,1343000,1.1,1,110744
55955,27,,137067,1,,,429,45798824,72.25,,,,12-09-2024,,,44.5,2325500,0.5,1,85802
620775,26,,127356,4,,,466,81582422,308.12,,,,28-06-2024,,,40.7,1424000,0.5,2,189811
821243,45,,139745,5,,,492,1092641,164.04,,,,24-04-2024,,,1.1,1680000,0.6,2,52123
511014,31,,87193,5,,,328,74355174,89.5,,,,21-01-2025,,,3.6,1680000,0.7,1,115991
508013,23,,23646,1,,,318,53712450,403.13,,,,15-10-2024,,,6.1,2716000,1.5,10,167046
130160,35,,130515,5,,,114,38482248,47,,,,15-10-2024,,,38,2716000,0.8,2,66460
763410,49,,135707,4,,,344,40765312,392.9,,,,13-04-2024,,,31.9,2325500,0.7,6,105317
664139,38,,55742,6,,,69,44278977,346.09,,,,01-09-2024,,,18.2,2716000,1.1,1,185945
307423,59,,35575,5,,,226,14815377,280.92,,,,02-12-2024,,,6,1547000,0.9,9,120002
166634,34,,23558,5,,,355,30971219,32.31,,,,12-12-2024,,,19.3,1547000,1.1,7,117961
768598,57,,33579,4,,,225,60627070,19.41,,,,23-12-2024,,,1.3,1584000,1.5,8,140006
779713,39,,81810,1,,,159,44075203,78.67,,,,05-01-2025,,,5.2,3971000,1.1,7,153046
269972,57,,83710,1,,,48,5101657,473.82,,,,06-08-2024,,,9,3971000,0.6,1,95302
147103,20,,122105,4,,,135,81079542,151.09,,,,08-10-2024,,,7.8,1584000,0.5,6,186425
552136,34,,112330,6,,,163,40728178,240.79,,,,16-02-2024,,,41.7,3971000,0.4,1,122725
758834,23,,111818,2,,,118,20482629,189.58,,,,09-02-2024,,,3.6,3971000,0.8,7,53166
161829,37,,130877,1,,,115,44644072,97.22,,,,26-01-2025,,,36.1,3971000,0.4,2,137988
180869,35,,55294,3,,,431,8833298,88.16,,,,30-09-2024,,,4.2,8419000,0.6,2,185325
352798,60,,84780,3,,,401,87934102,130.15,,,,11-03-2024,,,2.8,3971000,0.7,2,99105
616715,70,,106799,3,,,177,28760609,35.43,,,,23-05-2024,,,29.6,8419000,0.5,1,81908
173035,18,,131902,5,,,339,48483294,53.24,,,,06-10-2024,,,47.2,8419000,0.5,2,92848
96708,55,,68538,3,,,427,85446242,103.4,,,,27-02-2024,,,7.3,2716000,0.8,2,172070
630347,53,,49415,6,,,68,52205526,322.2,,,,12-06-2024,,,9.4,3971000,0.7,1,98226
344160,59,,44260,5,,,299,14327617,30.1,,,,15-02-2024,,,9.7,2716000,0.4,2,134949
325288,65,,55305,3,,,430,59553414,39.45,,,,10-06-2024,,,3.2,1424000,0.9,9,144994
326468,59,,37843,3,,,345,33121872,444.84,,,,02-05-2024,,,2.5,3971000,1.1,9,50941
447036,39,,119522,4,,,104,17849602,58.69,,,,31-01-2025,,,7.3,1547000,0.8,3,117028
523189,19,,31739,3,,,59,41722191,316.84,,,,11-09-2024,,,11.4,2716000,0.9,3,62442
960162,37,,137795,4,,,498,97113987,108.37,,,,19-11-2024,,,32.4,950000,0.9,4,176312
628027,49,,50317,4,,,235,70501599,134.52,,,,18-01-2025,,,5.3,2325500,0.7,4,113153
144425,59,,34761,4,,,135,69371105,26.07,,,,07-09-2024,,,4.2,950000,0.6,3,91020
728876,21,,100115,3,,,270,11528973,12.99,,,,26-06-2024,,,18.7,1680000,0.8,2,189879
383433,31,,51714,5,,,170,20424426,264.89,,,,05-04-2024,,,9.1,2716000,0.8,1,148695
551841,53,,126857,2,,,335,70455539,251.76,,,,25-04-2024,,,9.7,1584000,0.8,2,173433
406601,59,,98843,6,,,366,29872641,146.68,,,,07-07-2024,,,15.5,8419000,0.8,2,150693
338910,39,,119963,2,,,415,8099013,406.86,,,,06-12-2024,,,7.5,2325500,0.4,2,172384
479985,57,,54533,3,,,497,46719600,296.03,,,,23-11-2024,,,13.5,1584000,1.5,1,98671
411482,21,,125279,6,,,486,21000267,23.44,,,,14-10-2024,,,3.9,2325500,0.4,1,124106
582232,48,,81467,1,,,77,22727670,270.83,,,,14-07-2024,,,19.3,1547000,0.6,7,153139
674500,30,,87692,4,,,248,59616507,131.6,,,,10-05-2024,,,1.8,1547000,0.8,4,67476
439455,27,,109500,3,,,474,50945910,72.7,,,,19-08-2024,,,3.7,2325500,0.4,3,178819
281647,54,,30839,1,,,296,5867053,152.1,,,,24-08-2024,,,9.4,2716000,0.7,8,119106
19634,68,,85024,5,,,21,9679198,84.38,,,,08-08-2024,,,5.6,1584000,0.5,1,97999
352899,35,,117490,3,,,162,11524254,311.95,,,,18-03-2024,,,44.3,2325500,0.6,1,110262
968801,68,,48564,3,,,291,6580339,242.52,,,,10-12-2024,,,6.8,1680000,0.7,7,198247
700372,67,,110986,5,,,424,6722886,80.58,,,,23-06-2024,,,26.8,3971000,1.1,4,70083
968743,66,,47171,6,,,56,19729393,50.29,,,,01-09-2024,,,5,2325500,0.7,1,107350
686263,67,,23347,5,,,378,6895290,482.08,,,,04-05-2024,,,21.3,1680000,0.7,3,97299
339388,36,,141601,5,,,40,54153703,226.68,,,,29-03-2024,,,49.3,8419000,0.8,3,163457
269399,44,,58254,3,,,122,20456219,261.84,,,,21-11-2024,,,6.1,1547000,0.8,10,148135
942321,21,,133913,5,,,94,93830143,55.27,,,,13-04-2024,,,3.8,2716000,0.6,9,77148
499498,30,,137932,6,,,190,75443454,58.15,,,,04-08-2024,,,7.1,3971000,0.7,1,77367
59321,26,,113416,3,,,272,78224907,445.59,,,,12-05-2024,,,14.2,950000,1.5,6,161808
585031,63,,125014,2,,,500,34223053,115.76,,,,01-01-2025,,,34.9,1343000,1.5,2,176748
147568,34,,47660,1,,,464,71857518,110.26,,,,29-07-2024,,,22.7,1343000,0.8,4,150504
251576,50,,95735,5,,,394,36562510,23.93,,,,09-01-2025,,,9.7,2716000,0.9,3,179957
269755,53,,148181,4,,,287,77734156,419.32,,,,16-04-2024,,,5.3,1680000,0.6,3,55158
815704,57,,116816,3,,,81,91634852,390.86,,,,15-03-2024,,,4.9,1680000,0.6,9,194177
828582,43,,94186,3,,,5,70333667,375.43,,,,28-03-2024,,,4.9,2716000,0.4,1,184651
894176,19,,83612,4,,,354,34488077,48.33,,,,14-08-2024,,,1.7,1343000,0.7,3,119500
89652,63,,89584,3,,,89,79087275,75.64,,,,17-06-2024,,,35.4,1343000,0.9,3,128988
546628,48,,123154,2,,,158,4948246,204.34,,,,14-08-2024,,,39,1424000,1.1,3,168637
863967,58,,112490,1,,,482,11434504,263.01,,,,25-09-2024,,,14,1680000,0.4,2,111401
598079,37,,69479,3,,,401,40210807,419.44,,,,07-11-2024,,,28.9,2325500,0.7,1,157493
501552,66,,99925,3,,,200,79293041,281.02,,,,13-08-2024,,,30.6,1680000,0.8,2,184664
758634,64,,37046,5,,,82,63946898,244.8,,,,12-11-2024,,,44.3,950000,0.8,1,128768
84590,70,,109219,6,,,417,43169229,212.64,,,,22-07-2024,,,6.4,1547000,1.1,9,162052
248126,52,,112127,1,,,246,39606953,26.09,,,,10-05-2024,,,30.3,3971000,0.8,2,57836
166362,38,,99041,3,,,500,13497230,366.6,,,,18-05-2024,,,9.6,950000,0.4,5,125094
787553,66,,69411,5,,,295,83300499,55.71,,,,21-03-2024,,,34.5,2325500,0.9,6,131723
537846,48,,88993,3,,,50,62191481,18.32,,,,03-02-2024,,,4.9,1584000,0.8,3,155827
320073,35,,79405,3,,,42,6628032,248.54,,,,10-06-2024,,,7.8,1584000,1.1,1,149741
162584,52,,147071,4,,,248,90033637,440.53,,,,30-10-2024,,,34.7,8419000,0.9,1,169265
745114,55,,86921,3,,,215,86108882,448.51,,,,09-01-2025,,,18.6,1547000,0.8,10,96003
728429,46,,53006,4,,,407,91767240,314.12,,,,02-07-2024,,,3.4,1547000,0.8,2,51325
252198,28,,122930,1,,,289,87232985,65.94,,,,19-10-2024,,,9.7,1343000,0.7,7,114769
570921,43,,105442,1,,,175,25212876,39.72,,,,28-03-2024,,,2.4,1680000,0.4,9,97473
159330,59,,99414,1,,,345,35514983,263.31,,,,13-12-2024,,,44,1547000,0.5,1,56417
310166,53,,73715,3,,,154,8061377,325.99,,,,03-08-2024,,,3.3,1547000,0.7,1,58441
286934,53,,62171,1,,,90,48962571,183.99,,,,15-10-2024,,,6.7,2716000,0.6,2,58956
973548,67,,85572,5,,,471,52147885,278.37,,,,09-04-2024,,,2.4,8419000,0.7,2,170733
82192,36,,70377,2,,,447,26993810,273.89,,,,05-05-2024,,,4.3,1547000,0.9,1,116883
179268,34,,82872,2,,,430,99840830,286.79,,,,06-10-2024,,,40.3,1547000,0.8,5,147822
827036,42,,135508,3,,,87,34097425,249.54,,,,22-10-2024,,,40.4,2325500,1.5,2,128157
885586,21,,86310,3,,,150,32772972,98.02,,,,17-03-2024,,,14.6,1584000,0.7,10,182071
197124,69,,123623,4,,,281,39396230,448.36,,,,04-02-2024,,,49.9,1424000,0.6,2,114222
778172,40,,28486,6,,,436,2498178,382.42,,,,24-11-2024,,,39,1584000,0.9,4,51861
937885,32,,148152,5,,,304,77326439,64.26,,,,02-10-2024,,,11.7,8419000,0.4,3,83629
328908,48,,30225,5,,,122,41203035,113,,,,08-09-2024,,,16.7,1424000,0.8,3,194556
135109,52,,97777,5,,,294,85950662,124.89,,,,26-05-2024,,,30.8,1680000,0.4,3,127407
600670,30,,103068,6,,,58,46786628,273.43,,,,04-06-2024,,,2.5,1343000,0.6,2,92577
239879,63,,66053,6,,,196,49114232,428.92,,,,02-06-2024,,,4.8,3971000,0.4,1,195502
524815,60,,90344,2,,,25,40825322,81.28,,,,12-07-2024,,,34.9,950000,0.7,1,145269
26262,38,,70191,5,,,122,12868344,397.96,,,,21-12-2024,,,4.2,1343000,0.9,3,158259
179871,41,,123371,6,,,464,36389220,476.12,,,,19-02-2024,,,26.7,1584000,0.6,2,164674
40049,24,,138016,2,,,1,81562593,437.19,,,,20-07-2024,,,25.8,2325500,0.5,9,114049
713224,18,,77335,5,,,12,49828668,71.44,,,,10-10-2024,,,8,1343000,1.5,3,99505
178921,35,,50238,4,,,32,59250995,239.98,,,,23-06-2024,,,37.2,8419000,0.9,10,109215
941986,43,,95538,4,,,267,36653369,14.99,,,,03-09-2024,,,5.4,3971000,0.8,2,61741
299014,70,,25576,1,,,161,33338046,182.02,,,,19-10-2024,,,7.9,2325500,0.8,2,116955
965139,66,,125121,1,,,347,53624842,41.59,,,,06-01-2025,,,26.7,1680000,0.7,8,124618
820624,48,,87225,4,,,17,46492314,108.82,,,,04-11-2024,,,43.9,1547000,0.5,7,196697
955769,32,,98394,2,,,347,47248486,297.34,,,,24-10-2024,,,48.6,950000,0.7,1,105886
597167,70,,123018,3,,,241,69306405,351.07,,,,07-03-2024,,,27,1547000,0.7,1,146224
599443,42,,129746,5,,,181,67425931,434.48,,,,12-04-2024,,,4.7,2716000,0.4,2,185693
990876,43,,146239,1,,,385,26141631,30.5,,,,15-10-2024,,,4.4,950000,1.1,1,124990
16553,40,,110159,5,,,74,17917994,94.16,,,,19-02-2024,,,8.3,1547000,0.7,1,122982
802773,69,,68746,5,,,248,41896072,80.38,,,,08-05-2024,,,4.6,1680000,0.7,6,80720
414842,58,,86238,3,,,425,83169097,175.45,,,,16-11-2024,,,26.5,2325500,0.6,10,194248
598331,60,,44008,3,,,105,15072061,352.21,,,,11-08-2024,,,1.8,1424000,0.8,2,126224
103010,23,,118209,3,,,321,95070787,38.36,,,,21-11-2024,,,7.5,2716000,0.7,9,68914
272176,35,,91495,3,,,266,12889186,73.69,,,,25-06-2024,,,23.6,1680000,0.4,1,75350
944943,21,,84693,5,,,94,39205600,122.28,,,,15-04-2024,,,45,1584000,0.5,3,50486
664590,34,,147228,4,,,29,74894452,194.1,,,,25-09-2024,,,1.1,1343000,0.8,8,80367
312412,26,,72543,5,,,96,82501688,363.5,,,,29-11-2024,,,5,1424000,0.8,3,85472
422606,41,,55970,3,,,345,63407781,50.8,,,,25-03-2024,,,21.4,1680000,0.5,8,116633
819306,34,,90807,6,,,471,601046,328.22,,,,10-02-2024,,,35.8,950000,0.5,1,154244
165874,28,,136263,3,,,152,81887328,415.34,,,,23-04-2024,,,5.4,1680000,1.5,7,96889
602757,33,,92064,4,,,31,78201738,25.57,,,,09-06-2024,,,5.5,2325500,0.9,6,174788
30175,35,,114346,1,,,316,68432353,166.56,,,,25-12-2024,,,9.3,8419000,0.7,1,145933
869190,58,,76493,6,,,446,92257492,467.8,,,,24-08-2024,,,6.6,3971000,0.8,3,134851
784473,29,,36892,4,,,356,23388991,343.97,,,,09-11-2024,,,9.4,8419000,0.8,9,170310
134101,21,,106445,5,,,143,39534794,402.83,,,,27-10-2024,,,4.1,1680000,1.5,2,87002
935082,49,,80928,3,,,444,39759647,200.99,,,,05-06-2024,,,1.8,1584000,0.4,1,194910
142291,67,,91740,2,,,498,90494963,50.56,,,,25-01-2025,,,1.2,1584000,0.5,3,67255
879321,28,,56352,6,,,299,81343299,258.22,,,,19-03-2024,,,46.2,1584000,0.5,3,100953
130610,52,,44599,3,,,9,29310037,401.44,,,,01-04-2024,,,1,2716000,0.7,4,80924
576736,70,,107769,4,,,456,27641071,88.07,,,,30-05-2024,,,3.1,8419000,0.7,3,78988
76776,31,,97372,4,,,34,70348626,355.92,,,,07-03-2024,,,16.8,950000,0.9,8,85957
448551,37,,132033,1,,,72,6046081,362.87,,,,01-11-2024,,,27,2716000,0.8,3,154249
524023,62,,23392,4,,,455,64805624,300.91,,,,17-07-2024,,,3.6,3971000,0.7,3,111994
531211,21,,72592,3,,,373,1221301,97,,,,02-02-2024,,,2.8,1680000,1.1,3,96931
943640,39,,70445,2,,,22,76221807,107.23,,,,18-09-2024,,,1.3,2716000,0.5,10,172590
567451,53,,118723,3,,,481,37073643,284.1,,,,30-07-2024,,,39.8,2325500,0.4,6,189497
155544,53,,102031,6,,,498,88380106,30.95,,,,20-07-2024,,,31.1,950000,0.8,2,106822
564562,30,,84890,4,,,360,40366160,269.58,,,,13-08-2024,,,1.2,1547000,0.7,4,199654
263771,25,,93694,5,,,386,42447885,193.85,,,,28-11-2024,,,49.7,1424000,1.1,2,127242
160005,19,,147953,6,,,139,48732000,326.13,,,,03-04-2024,,,48,1424000,1.5,1,98030
311664,54,,87598,2,,,145,68951373,395.75,,,,07-04-2024,,,4.5,1343000,1.5,9,77491
620195,51,,65601,6,,,294,17071768,282.73,,,,24-10-2024,,,25.1,3971000,0.4,10,78973
448616,61,,78761,5,,,5,65056428,421.9,,,,10-08-2024,,,23.7,1584000,0.5,9,135008
38202,55,,61427,6,,,429,19347460,77.95,,,,18-03-2024,,,9.6,950000,1.1,2,151851
721581,66,,51976,4,,,220,5973267,214.91,,,,13-07-2024,,,2.4,1547000,0.7,3,139560
463843,70,,53293,6,,,58,79424479,82.12,,,,23-08-2024,,,9.7,8419000,1.5,2,182743
65570,62,,98780,4,,,405,44775762,40.42,,,,07-12-2024,,,29.7,1343000,0.9,5,186665
792030,25,,134017,3,,,125,26013314,458.9,,,,30-10-2024,,,42.2,2716000,0.7,3,130035
902173,64,,83566,4,,,255,15400161,301.35,,,,23-03-2024,,,21.3,2716000,0.7,3,147979
671109,31,,133493,1,,,162,69605521,354.34,,,,12-04-2024,,,8.2,8419000,0.7,10,139560
655303,23,,121876,6,,,466,55445130,453.71,,,,26-01-2025,,,27.3,3971000,0.6,1,159915
185267,55,,51452,6,,,313,84727759,247.79,,,,16-04-2024,,,17.5,8419000,0.7,10,175895
980440,25,,114422,5,,,121,21601142,72.38,,,,03-07-2024,,,8.2,1424000,0.7,3,128568
963312,52,,80989,5,,,373,97724022,372.97,,,,15-02-2024,,,25.7,1424000,0.6,2,165662
46413,32,,120966,4,,,89,28581035,201.38,,,,02-12-2024,,,1.1,3971000,0.7,3,178218
901141,33,,87241,4,,,238,19670135,488.53,,,,30-10-2024,,,10.9,3971000,0.8,2,195352
821735,49,,31797,5,,,19,28492346,422.65,,,,26-01-2025,,,31.7,950000,0.7,8,150776
422098,61,,146845,3,,,170,82265299,35.46,,,,13-04-2024,,,31.6,1424000,0.7,8,168253
401126,43,,113265,3,,,218,94605659,359.66,,,,18-05-2024,,,28.8,1424000,0.9,2,95825
323755,39,,138438,3,,,381,71849573,439.06,,,,24-07-2024,,,46.1,1343000,0.7,1,132255
89554,67,,122305,4,,,408,37592275,482.44,,,,30-04-2024,,,34.1,950000,0.5,3,64845
96148,26,,109881,6,,,377,91409457,84.42,,,,02-08-2024,,,3.8,2325500,0.4,2,122766
980049,31,,27255,6,,,442,31379632,141.56,,,,23-04-2024,,,14.3,2325500,0.4,7,123662
690918,49,,20010,3,,,372,16399403,145.9,,,,11-09-2024,,,37.6,1547000,0.9,3,143771
112976,46,,24396,4,,,389,22428103,284.52,,,,26-05-2024,,,30.9,1424000,0.8,1,57884
237925,47,,124500,5,,,24,41259115,111.31,,,,12-05-2024,,,8.8,1343000,1.1,9,161895
574341,40,,89037,3,,,113,81620618,191.7,,,,13-06-2024,,,3.4,950000,0.9,10,119241
245160,59,,44112,6,,,303,79004955,11.11,,,,23-01-2025,,,5.8,1584000,0.5,3,198769
614840,44,,101198,3,,,6,34745400,50.65,,,,31-08-2024,,,3,1424000,0.8,1,128289
292554,36,,149633,3,,,309,96247612,203.06,,,,08-07-2024,,,11.7,2325500,0.7,2,74756
190575,40,,117050,6,,,118,15186280,162.74,,,,05-11-2024,,,17.5,1343000,1.5,2,151034
619285,34,,135421,5,,,28,62777781,19.46,,,,24-08-2024,,,6.2,1680000,0.6,2,94299
400549,45,,118407,5,,,126,21357258,48.59,,,,22-04-2024,,,12,3971000,0.8,3,162108
237968,54,,127063,3,,,89,87407511,216.44,,,,29-07-2024,,,19,1584000,0.9,9,140412
473557,63,,80859,3,,,182,23706280,289.89,,,,26-08-2024,,,4.2,2716000,0.8,2,187717
537672,65,,123493,4,,,338,32332980,100.79,,,,18-05-2024,,,5.3,3971000,1.5,3,63584
318804,56,,85939,3,,,14,47653712,158.22,,,,10-02-2024,,,7.1,1343000,0.8,3,111458
754359,48,,50790,3,,,287,93398554,481.14,,,,16-02-2024,,,6.4,3971000,0.8,2,96813
711063,70,,68645,6,,,37,48058658,260.33,,,,13-12-2024,,,4.4,1343000,1.5,2,157929
66319,54,,116541,6,,,272,18645417,192.23,,,,25-12-2024,,,47.5,1424000,0.7,6,109663
222461,63,,143191,6,,,348,19122967,163.5,,,,10-11-2024,,,35,1343000,1.1,3,108871
658687,58,,39033,6,,,425,19106607,493.55,,,,05-05-2024,,,8.1,3971000,0.4,1,114442
694481,57,,149454,4,,,283,58848695,357,,,,28-05-2024,,,6.1,8419000,1.5,1,176594
776160,24,,45319,4,,,320,46867345,440.45,,,,10-06-2024,,,4.5,3971000,0.7,2,198220
401813,30,,119594,5,,,273,7775087,23.74,,,,17-01-2025,,,28.1,2716000,0.7,7,123350
869630,37,,94297,5,,,344,4896035,424.95,,,,08-08-2024,,,39.7,1343000,0.7,3,96016
786883,37,,118402,5,,,350,93561926,227.91,,,,16-02-2024,,,17.5,1680000,0.4,7,199617
152387,69,,127672,4,,,111,32961153,477.05,,,,22-06-2024,,,34.9,950000,0.5,2,161516
168891,47,,69469,6,,,295,51387548,81.73,,,,03-09-2024,,,3.4,1343000,0.4,2,104180
744572,31,,52820,3,,,51,16586335,94.91,,,,17-05-2024,,,11,2716000,0.9,10,148588
216662,53,,109764,6,,,147,78675143,163.73,,,,25-05-2024,,,7.4,1343000,0.7,3,60515
285635,66,,117594,3,,,232,15616146,144.8,,,,13-10-2024,,,45.9,1424000,0.9,7,132617
535973,49,,45780,5,,,437,98593877,330.36,,,,14-02-2024,,,8,1424000,0.9,1,77799
577559,24,,66923,2,,,357,56379108,90.44,,,,05-08-2024,,,16.3,8419000,1.1,1,85969
214800,30,,96183,5,,,258,25378585,424.48,,,,24-03-2024,,,4.6,1584000,0.8,9,196318
936095,20,,86212,6,,,89,17649944,371.16,,,,21-07-2024,,,47.4,8419000,0.8,3,191097
264893,37,,32292,6,,,387,78039878,17.23,,,,29-07-2024,,,6.8,2716000,0.5,1,186045
386323,56,,52892,5,,,229,40980898,136.82,,,,03-05-2024,,,2,1343000,0.4,4,173100
553294,49,,122744,3,,,330,47081922,447.4,,,,29-04-2024,,,31.2,1680000,1.5,10,128158
738464,23,,107838,1,,,421,67198558,190.3,,,,01-10-2024,,,46.1,950000,1.5,9,179483
722340,46,,143964,5,,,488,20665207,233.16,,,,23-03-2024,,,13.2,950000,0.5,9,75414
679025,53,,132942,4,,,149,35502422,302.98,,,,18-02-2024,,,18.9,2325500,1.1,8,50309
232745,52,,138333,6,,,73,40558449,19.69,,,,25-08-2024,,,8.2,2325500,0.9,1,79767
253937,46,,99368,3,,,347,93447127,53.32,,,,01-03-2024,,,7.2,1584000,0.7,6,82323
425113,57,,77121,1,,,334,42845111,84.81,,,,03-10-2024,,,21.8,1424000,0.8,3,186116
427189,52,,112868,3,,,236,94829650,324.26,,,,11-02-2024,,,4.1,1424000,0.8,3,180429
23382,57,,103018,4,,,432,65092285,110.03,,,,15-12-2024,,,38.6,2716000,0.7,9,61955
5919,22,,90914,5,,,219,12307514,24.63,,,,14-06-2024,,,3.2,1547000,0.9,2,143561
378894,42,,44858,6,,,359,72176274,339.7,,,,21-10-2024,,,48.5,1680000,0.7,3,69691
401200,19,,126338,2,,,262,67646167,63.48,,,,06-07-2024,,,1.3,950000,0.8,3,100764
8301,33,,89808,1,,,391,87751048,146.47,,,,14-04-2024,,,16.6,3971000,0.8,1,133519
802259,65,,92802,5,,,379,32750173,356.45,,,,28-11-2024,,,39.4,1343000,0.8,2,171301
206827,19,,96647,6,,,134,60800099,205.63,,,,07-05-2024,,,9,1584000,1.1,2,65468
943725,58,,65171,3,,,145,97501140,114.69,,,,20-12-2024,,,48.9,950000,0.9,2,117114
209596,59,,28394,3,,,345,210726,259.24,,,,05-12-2024,,,9,2716000,0.6,8,142024
948227,66,,92208,3,,,276,67169990,46.58,,,,11-03-2024,,,6,8419000,0.4,7,60676
314469,32,,143745,5,,,470,61549240,450.14,,,,07-02-2024,,,10.6,1343000,0.8,9,140423
557094,22,,91174,3,,,384,34847272,458.06,,,,12-04-2024,,,39.2,1680000,1.1,3,128508
717957,65,,61971,6,,,269,84035731,288.15,,,,31-07-2024,,,26,1680000,0.7,3,198266
859965,19,,97457,3,,,228,37575537,461.71,,,,28-09-2024,,,8.4,3971000,0.8,10,149847
893088,53,,139607,5,,,456,71938145,175.73,,,,29-11-2024,,,36.5,2716000,1.5,1,96691
636599,70,,66154,3,,,363,48156010,169.2,,,,28-12-2024,,,2.2,1584000,0.7,2,66022
222447,47,,85659,3,,,419,20677093,209.42,,,,28-04-2024,,,44.8,1547000,0.9,10,188965
500048,22,,121787,6,,,14,81708105,276.44,,,,19-06-2024,,,32.6,1547000,0.7,6,127257
420327,52,,61281,6,,,427,59319745,444.33,,,,09-11-2024,,,10.8,1343000,1.5,2,108294
938644,57,,42713,3,,,15,33908130,475.7,,,,06-04-2024,,,3.7,1584000,0.9,2,154190
622417,57,,71075,4,,,279,97645099,179.92,,,,18-05-2024,,,38.3,2325500,0.8,5,187620
397222,29,,93818,6,,,21,89686979,180.04,,,,11-10-2024,,,8.7,1424000,0.9,5,191105
